# Parameters and options used in calculation
# 3   Projectile charge
# 6   Projectile mass
# 83   Target charge
# 209   Target mass
# 1   Shell correction
# 1   Shell-correction factor
# 0.1   Stepsize for the kinetic energy
# 1   Level-density parameter used
# 19   Damping-shell energy used
# 1   af/an ratio
# 0.4   Correction factor for the moment of inertia
# 0   Mass table used
# 1   Pairing correction
# 1   Kramers-Strutinsky factor
# 1   Collective enhancement factor
# 5e+21   Reduced friction used
# 1   Potential curvature in the ground state (MeV)
# 1   Potential curvature at the saddle point (MeV)
# 1   Evaporation model used
# 0   Hill-Wheeler penetration factor used
# 1   Fission-barrier model used
# 20   Minimum excitation energy
# 50   Maximum excitation energy
# 0.1   Stepsize for the spectral discretization
# 0.01   Stepsize for plotting the excitation function
# 0   Minimum angular momentum
# 199   Maximum angular momentum
# 4   Number of emitted neutrons
# 0   Number of emitted protons
# 1   Types of emitted particles at each step
# 0   Gamma-ray emission
# 1   Gamma-ray emission model used
# 0   Fission-time calculation
# 1.1   Time factor
# 1e-06   Cut-off for the transmission coefficient
# 1e-50   Cut-off for the decay width
# 0   Fusion model used
# 0, 0   Barrier-distribution parameters
# 32   Number of abscissas for the G-L integration
# CaPu.dat   Name of the fusion data file
# Koura.dat   Name of the nuclear data file
# MollerFisBar.dat   Name of the fission-barrier data file
# cross-sections.dat   Name of the output file
# Estar	Ecm	Elab	Fusion	0n0p	1n0p	2n0p	3n0p	4n0p   
2.111000e+01   2.416518e+01   2.485891e+01   1.069784e-01   0.000000e+00   6.996769e-06   5.429368e-02   5.266429e-02   0.000000e+00   
2.112000e+01   2.417518e+01   2.486920e+01   1.089191e-01   0.000000e+00   7.123694e-06   5.527859e-02   5.361965e-02   0.000000e+00   
2.113000e+01   2.418518e+01   2.487949e+01   1.108931e-01   0.000000e+00   7.252802e-06   5.628045e-02   5.459144e-02   0.000000e+00   
2.114000e+01   2.419518e+01   2.488977e+01   1.129011e-01   0.000000e+00   7.384129e-06   5.729952e-02   5.557993e-02   0.000000e+00   
2.115000e+01   2.420518e+01   2.490006e+01   1.149435e-01   0.000000e+00   6.713088e-06   5.508942e-02   5.983168e-02   0.000000e+00   
2.116000e+01   2.421518e+01   2.491035e+01   1.170209e-01   0.000000e+00   6.834419e-06   5.608509e-02   6.091306e-02   0.000000e+00   
2.117000e+01   2.422518e+01   2.492064e+01   1.191340e-01   0.000000e+00   6.957829e-06   5.709783e-02   6.201298e-02   0.000000e+00   
2.118000e+01   2.423518e+01   2.493092e+01   1.212832e-01   0.000000e+00   7.083352e-06   5.812791e-02   6.313173e-02   0.000000e+00   
2.119000e+01   2.424518e+01   2.494121e+01   1.234693e-01   0.000000e+00   7.211022e-06   5.917560e-02   6.426961e-02   0.000000e+00   
2.120000e+01   2.425518e+01   2.495150e+01   1.256926e-01   0.000000e+00   7.340874e-06   6.024120e-02   6.542694e-02   0.000000e+00   
2.121000e+01   2.426518e+01   2.496178e+01   1.279539e-01   0.000000e+00   7.472942e-06   6.132498e-02   6.660402e-02   0.000000e+00   
2.122000e+01   2.427518e+01   2.497207e+01   1.302538e-01   0.000000e+00   7.607262e-06   6.242726e-02   6.780118e-02   0.000000e+00   
2.123000e+01   2.428518e+01   2.498236e+01   1.325929e-01   0.000000e+00   7.743871e-06   6.354831e-02   6.901873e-02   0.000000e+00   
2.124000e+01   2.429518e+01   2.499264e+01   1.349717e-01   0.000000e+00   7.882806e-06   6.468844e-02   7.025701e-02   0.000000e+00   
2.125000e+01   2.430518e+01   2.500293e+01   1.373911e-01   0.000000e+00   7.166930e-06   6.208633e-02   7.527732e-02   0.000000e+00   
2.126000e+01   2.431518e+01   2.501322e+01   1.398515e-01   0.000000e+00   7.295276e-06   6.319818e-02   7.662540e-02   0.000000e+00   
2.127000e+01   2.432518e+01   2.502351e+01   1.423537e-01   0.000000e+00   7.425802e-06   6.432891e-02   7.799637e-02   0.000000e+00   
2.128000e+01   2.433518e+01   2.503379e+01   1.448983e-01   0.000000e+00   7.558540e-06   6.547880e-02   7.939057e-02   0.000000e+00   
2.129000e+01   2.434518e+01   2.504408e+01   1.474860e-01   0.000000e+00   7.693526e-06   6.664818e-02   8.080839e-02   0.000000e+00   
2.130000e+01   2.435518e+01   2.505437e+01   1.501175e-01   0.000000e+00   7.830797e-06   6.783734e-02   8.225021e-02   0.000000e+00   
2.131000e+01   2.436518e+01   2.506465e+01   1.527935e-01   0.000000e+00   7.970389e-06   6.904661e-02   8.371640e-02   0.000000e+00   
2.132000e+01   2.437518e+01   2.507494e+01   1.555147e-01   0.000000e+00   8.112338e-06   7.027630e-02   8.520735e-02   0.000000e+00   
2.133000e+01   2.438518e+01   2.508523e+01   1.582818e-01   0.000000e+00   8.256683e-06   7.152674e-02   8.672346e-02   0.000000e+00   
2.134000e+01   2.439518e+01   2.509552e+01   1.610955e-01   0.000000e+00   8.403460e-06   7.279826e-02   8.826513e-02   0.000000e+00   
2.135000e+01   2.440518e+01   2.510580e+01   1.639567e-01   0.000000e+00   7.640820e-06   6.975552e-02   9.416742e-02   0.000000e+00   
2.136000e+01   2.441518e+01   2.511609e+01   1.668659e-01   0.000000e+00   7.776400e-06   7.099327e-02   9.583834e-02   0.000000e+00   
2.137000e+01   2.442518e+01   2.512638e+01   1.698241e-01   0.000000e+00   7.914258e-06   7.225182e-02   9.753734e-02   0.000000e+00   
2.138000e+01   2.443518e+01   2.513666e+01   1.728319e-01   0.000000e+00   8.054431e-06   7.353151e-02   9.926487e-02   0.000000e+00   
2.139000e+01   2.444518e+01   2.514695e+01   1.758902e-01   0.000000e+00   8.196956e-06   7.483266e-02   1.010214e-01   0.000000e+00   
2.140000e+01   2.445518e+01   2.515724e+01   1.789997e-01   0.000000e+00   8.341869e-06   7.615562e-02   1.028073e-01   0.000000e+00   
2.141000e+01   2.446518e+01   2.516753e+01   1.821613e-01   0.000000e+00   8.489208e-06   7.750072e-02   1.046232e-01   0.000000e+00   
