# Parameters and options used in calculation
# 20   Projectile charge
# 50   Projectile mass
# 100   Target charge
# 257   Target mass
# 1   Shell correction
# 1   Shell-correction factor
# 0.1   Stepsize for the kinetic energy
# 1   Level-density parameter used
# 19   Damping-shell energy used
# 1   af/an ratio
# 0.4   Correction factor for the moment of inertia
# 0   Mass table used
# 1   Pairing correction
# 1   Kramers-Strutinsky factor
# 1   Collective enhancement factor
# 5e+21   Reduced friction used
# 1   Potential curvature in the ground state (MeV)
# 1   Potential curvature at the saddle point (MeV)
# 1   Evaporation model used
# 0   Hill-Wheeler penetration factor used
# 1   Fission-barrier model used
# 20   Minimum excitation energy
# 50   Maximum excitation energy
# 0.1   Stepsize for the spectral discretization
# 0.1   Stepsize for plotting the excitation function
# 0   Minimum angular momentum
# 199   Maximum angular momentum
# 4   Number of emitted neutrons
# 0   Number of emitted protons
# 1   Types of emitted particles at each step
# 0   Gamma-ray emission
# 1   Gamma-ray emission model used
# 0   Fission-time calculation
# 1.1   Time factor
# 1e-06   Cut-off for the transmission coefficient
# 1e-50   Cut-off for the decay width
# 0   Fusion model used
# 0, 0   Barrier-distribution parameters
# 32   Number of abscissas for the G-L integration
# CaPu.dat   Name of the fusion data file
# Koura.dat   Name of the nuclear data file
# MollerFisBar.dat   Name of the fission-barrier data file
# cross-sections.dat   Name of the output file
# Estar	Ecm	Elab	Fusion	0n0p	1n0p	2n0p	3n0p	4n0p   
3.520000e+01   2.177853e+02   2.601559e+02   3.907196e+02   0.000000e+00   7.035567e-14   5.673781e-09   5.676499e-05   1.267260e-02   
3.530000e+01   2.178853e+02   2.602754e+02   3.931625e+02   0.000000e+00   6.439346e-14   5.219528e-09   5.293193e-05   1.233905e-02   
3.540000e+01   2.179853e+02   2.603949e+02   3.956004e+02   0.000000e+00   5.894227e-14   4.801942e-09   4.935393e-05   1.200533e-02   
3.550000e+01   2.180853e+02   2.605143e+02   3.980375e+02   0.000000e+00   5.395840e-14   4.418087e-09   4.601488e-05   1.167227e-02   
3.560000e+01   2.181853e+02   2.606338e+02   4.004728e+02   0.000000e+00   4.940115e-14   4.065204e-09   4.289903e-05   1.134047e-02   
3.570000e+01   2.182853e+02   2.607532e+02   4.029053e+02   0.000000e+00   4.523349e-14   3.740765e-09   3.999167e-05   1.101050e-02   
3.580000e+01   2.183853e+02   2.608727e+02   4.053343e+02   0.000000e+00   4.142164e-14   3.442453e-09   3.727904e-05   1.068291e-02   
3.590000e+01   2.184853e+02   2.609921e+02   4.077625e+02   0.000000e+00   3.793512e-14   3.168166e-09   3.474858e-05   1.035830e-02   
3.600000e+01   2.185853e+02   2.611116e+02   4.101869e+02   0.000000e+00   3.474557e-14   2.915931e-09   3.238802e-05   1.003708e-02   
3.610000e+01   2.186853e+02   2.612310e+02   4.126088e+02   0.000000e+00   3.182751e-14   2.683969e-09   3.018625e-05   9.719708e-03   
3.620000e+01   2.187853e+02   2.613505e+02   4.150295e+02   0.000000e+00   2.915764e-14   2.470645e-09   2.813286e-05   9.406636e-03   
3.630000e+01   2.188853e+02   2.614699e+02   4.174482e+02   0.000000e+00   2.671455e-14   2.274443e-09   2.621794e-05   9.098209e-03   
3.640000e+01   2.189853e+02   2.615894e+02   4.198623e+02   0.000000e+00   2.447858e-14   2.093962e-09   2.443213e-05   8.794703e-03   
3.650000e+01   2.190853e+02   2.617089e+02   4.222735e+02   0.000000e+00   2.243208e-14   1.927941e-09   2.276698e-05   8.496458e-03   
3.660000e+01   2.191853e+02   2.618283e+02   4.246859e+02   0.000000e+00   2.055899e-14   1.775229e-09   2.121463e-05   8.203818e-03   
3.670000e+01   2.192853e+02   2.619478e+02   4.270936e+02   0.000000e+00   1.884416e-14   1.634725e-09   1.976727e-05   7.916896e-03   
3.680000e+01   2.193853e+02   2.620672e+02   4.294989e+02   0.000000e+00   1.727416e-14   1.505452e-09   1.841798e-05   7.635942e-03   
3.690000e+01   2.194853e+02   2.621867e+02   4.319006e+02   0.000000e+00   1.583657e-14   1.386501e-09   1.716016e-05   7.361108e-03   
3.700000e+01   2.195853e+02   2.623061e+02   4.343033e+02   0.000000e+00   1.452024e-14   1.277054e-09   1.598785e-05   7.092616e-03   
3.710000e+01   2.196853e+02   2.624256e+02   4.366994e+02   0.000000e+00   1.331458e-14   1.176323e-09   1.489503e-05   6.830458e-03   
3.720000e+01   2.197853e+02   2.625450e+02   4.390949e+02   0.000000e+00   1.221034e-14   1.083623e-09   1.387657e-05   6.574826e-03   
3.730000e+01   2.198853e+02   2.626645e+02   4.414900e+02   0.000000e+00   1.119890e-14   9.983080e-10   1.292746e-05   6.325793e-03   
3.740000e+01   2.199853e+02   2.627840e+02   4.438816e+02   0.000000e+00   1.027228e-14   9.197770e-10   1.204294e-05   6.083359e-03   
3.750000e+01   2.200853e+02   2.629034e+02   4.462699e+02   0.000000e+00   9.423288e-15   8.474860e-10   1.121865e-05   5.847559e-03   
3.760000e+01   2.201853e+02   2.630229e+02   4.486573e+02   0.000000e+00   8.645386e-15   7.809387e-10   1.045059e-05   5.618433e-03   
3.770000e+01   2.202853e+02   2.631423e+02   4.510411e+02   0.000000e+00   7.932499e-15   7.196699e-10   9.734899e-06   5.395939e-03   
3.780000e+01   2.203853e+02   2.632618e+02   4.534212e+02   0.000000e+00   7.279127e-15   6.632566e-10   9.068027e-06   5.180055e-03   
3.790000e+01   2.204853e+02   2.633812e+02   4.558029e+02   0.000000e+00   6.680317e-15   6.113174e-10   8.446770e-06   4.970800e-03   
3.800000e+01   2.205853e+02   2.635007e+02   4.581792e+02   0.000000e+00   6.131359e-15   5.634852e-10   7.867905e-06   4.768045e-03   
3.810000e+01   2.206853e+02   2.636201e+02   4.605539e+02   0.000000e+00   5.628102e-15   5.194364e-10   7.328623e-06   4.571767e-03   
3.820000e+01   2.207853e+02   2.637396e+02   4.629252e+02   0.000000e+00   5.166672e-15   4.788669e-10   6.826208e-06   4.381873e-03   
3.830000e+01   2.208853e+02   2.638591e+02   4.652964e+02   0.000000e+00   4.743583e-15   4.415023e-10   6.358198e-06   4.198308e-03   
3.840000e+01   2.209853e+02   2.639785e+02   4.676622e+02   0.000000e+00   4.355559e-15   4.070820e-10   5.922183e-06   4.020928e-03   
3.850000e+01   2.210853e+02   2.640980e+02   4.700275e+02   0.000000e+00   3.999702e-15   3.753758e-10   5.516045e-06   3.849674e-03   
3.860000e+01   2.211853e+02   2.642174e+02   4.723918e+02   0.000000e+00   3.673304e-15   3.461669e-10   5.137741e-06   3.684430e-03   
3.870000e+01   2.212853e+02   2.643369e+02   4.747509e+02   0.000000e+00   3.373868e-15   3.192538e-10   4.785328e-06   3.525048e-03   
3.880000e+01   2.213853e+02   2.644563e+02   4.771112e+02   0.000000e+00   3.099180e-15   2.944583e-10   4.457105e-06   3.371455e-03   
3.890000e+01   2.214853e+02   2.645758e+02   4.794666e+02   0.000000e+00   2.847132e-15   2.716083e-10   4.151360e-06   3.223479e-03   
3.900000e+01   2.215853e+02   2.646952e+02   4.818201e+02   0.000000e+00   2.615851e-15   2.505513e-10   3.866587e-06   3.081013e-03   
3.910000e+01   2.216853e+02   2.648147e+02   4.841706e+02   0.000000e+00   2.403598e-15   2.311446e-10   3.601342e-06   2.943916e-03   
3.920000e+01   2.217853e+02   2.649342e+02   4.865204e+02   0.000000e+00   2.208801e-15   2.132585e-10   3.354308e-06   2.812069e-03   
3.930000e+01   2.218853e+02   2.650536e+02   4.888658e+02   0.000000e+00   2.029987e-15   1.967711e-10   3.124212e-06   2.685310e-03   
3.940000e+01   2.219853e+02   2.651731e+02   4.912108e+02   0.000000e+00   1.865846e-15   1.815733e-10   2.909921e-06   2.563524e-03   
3.950000e+01   2.220853e+02   2.652925e+02   4.935534e+02   0.000000e+00   1.715150e-15   1.675625e-10   2.710338e-06   2.446561e-03   
3.960000e+01   2.221853e+02   2.654120e+02   4.958912e+02   0.000000e+00   1.576777e-15   1.546443e-10   2.524447e-06   2.334269e-03   
3.970000e+01   2.222853e+02   2.655314e+02   4.982312e+02   0.000000e+00   1.449726e-15   1.427345e-10   2.351340e-06   2.226542e-03   
3.980000e+01   2.223853e+02   2.656509e+02   5.005639e+02   0.000000e+00   1.333034e-15   1.317511e-10   2.190099e-06   2.123197e-03   
3.990000e+01   2.224853e+02   2.657703e+02   5.028979e+02   0.000000e+00   1.225866e-15   1.216233e-10   2.039946e-06   2.024134e-03   
4.000000e+01   2.225853e+02   2.658898e+02   5.052285e+02   0.000000e+00   1.127426e-15   1.122827e-10   1.900102e-06   1.929195e-03   
4.010000e+01   2.226853e+02   2.660092e+02   5.075560e+02   0.000000e+00   1.036992e-15   1.036674e-10   1.769859e-06   1.838247e-03   
4.020000e+01   2.227853e+02   2.661287e+02   5.098832e+02   0.000000e+00   9.539113e-16   9.572117e-11   1.648569e-06   1.751164e-03   
4.030000e+01   2.228853e+02   2.662482e+02   5.122071e+02   0.000000e+00   8.775728e-16   8.839083e-11   1.535607e-06   1.667804e-03   
4.040000e+01   2.229853e+02   2.663676e+02   5.145279e+02   0.000000e+00   8.074228e-16   8.162821e-11   1.430402e-06   1.588039e-03   
4.050000e+01   2.230853e+02   2.664871e+02   5.168463e+02   0.000000e+00   7.429540e-16   7.538892e-11   1.332423e-06   1.511743e-03   
4.060000e+01   2.231853e+02   2.666065e+02   5.191639e+02   0.000000e+00   6.837028e-16   6.963228e-11   1.241177e-06   1.438794e-03   
4.070000e+01   2.232853e+02   2.667260e+02   5.214775e+02   0.000000e+00   6.292371e-16   6.432009e-11   1.156194e-06   1.369062e-03   
4.080000e+01   2.233853e+02   2.668454e+02   5.237906e+02   0.000000e+00   5.791698e-16   5.941808e-11   1.077051e-06   1.302435e-03   
4.090000e+01   2.234853e+02   2.669649e+02   5.261008e+02   0.000000e+00   5.331382e-16   5.489397e-11   1.003342e-06   1.238790e-03   
4.100000e+01   2.235853e+02   2.670843e+02   5.284071e+02   0.000000e+00   4.908121e-16   5.071818e-11   9.346913e-07   1.178010e-03   
4.110000e+01   2.236853e+02   2.672038e+02   5.307146e+02   0.000000e+00   4.518937e-16   4.686407e-11   8.707595e-07   1.119995e-03   
4.120000e+01   2.237853e+02   2.673233e+02   5.330153e+02   0.000000e+00   4.160987e-16   4.330591e-11   8.112097e-07   1.064621e-03   
4.130000e+01   2.238853e+02   2.674427e+02   5.353156e+02   0.000000e+00   3.831780e-16   4.002122e-11   7.557503e-07   1.011794e-03   
4.140000e+01   2.239853e+02   2.675622e+02   5.376171e+02   0.000000e+00   3.528987e-16   3.698884e-11   7.041018e-07   9.614145e-04   
4.150000e+01   2.240853e+02   2.676816e+02   5.399118e+02   0.000000e+00   3.250412e-16   3.418865e-11   6.559917e-07   9.133688e-04   
4.160000e+01   2.241853e+02   2.678011e+02   5.422085e+02   0.000000e+00   2.994143e-16   3.160320e-11   6.111873e-07   8.675757e-04   
4.170000e+01   2.242853e+02   2.679205e+02   5.444977e+02   0.000000e+00   2.758321e-16   2.921530e-11   5.694507e-07   8.239263e-04   
4.180000e+01   2.243853e+02   2.680400e+02   5.467869e+02   0.000000e+00   2.541329e-16   2.701009e-11   5.305789e-07   7.823424e-04   
4.190000e+01   2.244853e+02   2.681594e+02   5.490772e+02   0.000000e+00   2.341649e-16   2.497345e-11   4.943755e-07   7.427372e-04   
4.200000e+01   2.245853e+02   2.682789e+02   5.513605e+02   0.000000e+00   2.157850e-16   2.309202e-11   4.606500e-07   7.050157e-04   
4.210000e+01   2.246853e+02   2.683984e+02   5.536463e+02   0.000000e+00   1.988685e-16   2.135420e-11   4.292398e-07   6.691084e-04   
4.220000e+01   2.247853e+02   2.685178e+02   5.559247e+02   0.000000e+00   1.832942e-16   1.974854e-11   3.999780e-07   6.349246e-04   
4.230000e+01   2.248853e+02   2.686373e+02   5.582043e+02   0.000000e+00   1.689569e-16   1.826517e-11   3.727233e-07   6.023988e-04   
4.240000e+01   2.249853e+02   2.687567e+02   5.604815e+02   0.000000e+00   1.557560e-16   1.689455e-11   3.473352e-07   5.714534e-04   
4.250000e+01   2.250853e+02   2.688762e+02   5.627539e+02   0.000000e+00   1.435996e-16   1.562795e-11   3.236838e-07   5.420158e-04   
4.260000e+01   2.251853e+02   2.689956e+02   5.650285e+02   0.000000e+00   1.324056e-16   1.445756e-11   3.016538e-07   5.140252e-04   
4.270000e+01   2.252853e+02   2.691151e+02   5.672960e+02   0.000000e+00   1.220949e-16   1.337576e-11   2.811289e-07   4.874075e-04   
4.280000e+01   2.253853e+02   2.692345e+02   5.695643e+02   0.000000e+00   1.125983e-16   1.237595e-11   2.620096e-07   4.621075e-04   
4.290000e+01   2.254853e+02   2.693540e+02   5.718306e+02   0.000000e+00   1.038504e-16   1.145178e-11   2.441980e-07   4.380621e-04   
4.300000e+01   2.255853e+02   2.694735e+02   5.740919e+02   0.000000e+00   9.579062e-17   1.059741e-11   2.276030e-07   4.152116e-04   
4.310000e+01   2.256853e+02   2.695929e+02   5.763556e+02   0.000000e+00   8.836547e-17   9.807623e-12   2.121440e-07   3.935058e-04   
4.320000e+01   2.257853e+02   2.697124e+02   5.786118e+02   0.000000e+00   8.152282e-17   9.077330e-12   1.977394e-07   3.728847e-04   
4.330000e+01   2.258853e+02   2.698318e+02   5.808693e+02   0.000000e+00   7.521757e-17   8.402126e-12   1.843198e-07   3.533031e-04   
4.340000e+01   2.259853e+02   2.699513e+02   5.831248e+02   0.000000e+00   6.940652e-17   7.777758e-12   1.718165e-07   3.347099e-04   
4.350000e+01   2.260853e+02   2.700707e+02   5.853751e+02   0.000000e+00   6.405010e-17   7.200316e-12   1.601657e-07   3.170565e-04   
4.360000e+01   2.261853e+02   2.701902e+02   5.876278e+02   0.000000e+00   5.911304e-17   6.666318e-12   1.493111e-07   3.003022e-04   
4.370000e+01   2.262853e+02   2.703096e+02   5.898727e+02   0.000000e+00   5.456110e-17   6.172346e-12   1.391955e-07   2.843988e-04   
4.380000e+01   2.263853e+02   2.704291e+02   5.921181e+02   0.000000e+00   5.036460e-17   5.715451e-12   1.297701e-07   2.693094e-04   
4.390000e+01   2.264853e+02   2.705485e+02   5.943644e+02   0.000000e+00   4.649543e-17   5.292817e-12   1.209877e-07   2.549948e-04   
4.400000e+01   2.265853e+02   2.706680e+02   5.966041e+02   0.000000e+00   4.292715e-17   4.901780e-12   1.128028e-07   2.414140e-04   
4.410000e+01   2.266853e+02   2.707875e+02   5.988456e+02   0.000000e+00   3.963665e-17   4.540017e-12   1.051759e-07   2.285347e-04   
4.420000e+01   2.267853e+02   2.709069e+02   6.010796e+02   0.000000e+00   3.660142e-17   4.205243e-12   9.806736e-08   2.163191e-04   
4.430000e+01   2.268853e+02   2.710264e+02   6.033141e+02   0.000000e+00   3.380188e-17   3.895473e-12   9.144288e-08   2.047374e-04   
4.440000e+01   2.269853e+02   2.711458e+02   6.055498e+02   0.000000e+00   3.121950e-17   3.608823e-12   8.526944e-08   1.937584e-04   
4.450000e+01   2.270853e+02   2.712653e+02   6.077791e+02   0.000000e+00   2.883685e-17   3.343501e-12   7.951513e-08   1.833499e-04   
4.460000e+01   2.271853e+02   2.713847e+02   6.100090e+02   0.000000e+00   2.663859e-17   3.097939e-12   7.415218e-08   1.734855e-04   
4.470000e+01   2.272853e+02   2.715042e+02   6.122335e+02   0.000000e+00   2.461002e-17   2.870620e-12   6.915314e-08   1.641364e-04   
4.480000e+01   2.273853e+02   2.716236e+02   6.144585e+02   0.000000e+00   2.273810e-17   2.660197e-12   6.449379e-08   1.552783e-04   
4.490000e+01   2.274853e+02   2.717431e+02   6.166811e+02   0.000000e+00   2.101045e-17   2.465387e-12   6.015061e-08   1.468858e-04   
4.500000e+01   2.275853e+02   2.718626e+02   6.189006e+02   0.000000e+00   1.941579e-17   2.285015e-12   5.610196e-08   1.389352e-04   
4.510000e+01   2.276853e+02   2.719820e+02   6.211182e+02   0.000000e+00   1.794380e-17   2.118004e-12   5.232783e-08   1.314043e-04   
4.520000e+01   2.277853e+02   2.721015e+02   6.233343e+02   0.000000e+00   1.658490e-17   1.963351e-12   4.880952e-08   1.242720e-04   
4.530000e+01   2.278853e+02   2.722209e+02   6.255481e+02   0.000000e+00   1.533029e-17   1.820130e-12   4.552953e-08   1.175178e-04   
4.540000e+01   2.279853e+02   2.723404e+02   6.277588e+02   0.000000e+00   1.417184e-17   1.687483e-12   4.247153e-08   1.111221e-04   
4.550000e+01   2.280853e+02   2.724598e+02   6.299686e+02   0.000000e+00   1.310212e-17   1.564625e-12   3.962056e-08   1.050670e-04   
4.560000e+01   2.281853e+02   2.725793e+02   6.321739e+02   0.000000e+00   1.211417e-17   1.450817e-12   3.696229e-08   9.933432e-05   
4.570000e+01   2.282853e+02   2.726987e+02   6.343814e+02   0.000000e+00   1.120180e-17   1.345399e-12   3.448397e-08   9.390852e-05   
4.580000e+01   2.283853e+02   2.728182e+02   6.365817e+02   0.000000e+00   1.035897e-17   1.247725e-12   3.217285e-08   8.877230e-05   
4.590000e+01   2.284853e+02   2.729377e+02   6.387831e+02   0.000000e+00   9.580449e-18   1.157236e-12   3.001798e-08   8.391185e-05   
4.600000e+01   2.285853e+02   2.730571e+02   6.409833e+02   0.000000e+00   8.861232e-18   1.073392e-12   2.800861e-08   7.931248e-05   
4.610000e+01   2.286853e+02   2.731766e+02   6.431783e+02   0.000000e+00   8.196688e-18   9.956926e-13   2.613468e-08   7.496009e-05   
4.620000e+01   2.287853e+02   2.732960e+02   6.453746e+02   0.000000e+00   7.582687e-18   9.236926e-13   2.438725e-08   7.084254e-05   
4.630000e+01   2.288853e+02   2.734155e+02   6.475644e+02   0.000000e+00   7.015244e-18   8.569575e-13   2.275744e-08   6.694667e-05   
4.640000e+01   2.289853e+02   2.735349e+02   6.497555e+02   0.000000e+00   6.490864e-18   7.951078e-13   2.123753e-08   6.326165e-05   
4.650000e+01   2.290853e+02   2.736544e+02   6.519448e+02   0.000000e+00   6.006206e-18   7.377776e-13   1.981997e-08   5.977607e-05   
4.660000e+01   2.291853e+02   2.737738e+02   6.541307e+02   0.000000e+00   5.558207e-18   6.846310e-13   1.849775e-08   5.647927e-05   
4.670000e+01   2.292853e+02   2.738933e+02   6.563141e+02   0.000000e+00   5.144065e-18   6.353598e-13   1.726445e-08   5.336135e-05   
4.680000e+01   2.293853e+02   2.740128e+02   6.584971e+02   0.000000e+00   4.761204e-18   5.896801e-13   1.611410e-08   5.041301e-05   
4.690000e+01   2.294853e+02   2.741322e+02   6.606764e+02   0.000000e+00   4.407205e-18   5.473238e-13   1.504099e-08   4.762498e-05   
4.700000e+01   2.295853e+02   2.742517e+02   6.628535e+02   0.000000e+00   4.079876e-18   5.080476e-13   1.403993e-08   4.498886e-05   
4.710000e+01   2.296853e+02   2.743711e+02   6.650305e+02   0.000000e+00   3.777192e-18   4.716261e-13   1.310609e-08   4.249669e-05   
4.720000e+01   2.297853e+02   2.744906e+02   6.672022e+02   0.000000e+00   3.497245e-18   4.378460e-13   1.223483e-08   4.014047e-05   
4.730000e+01   2.298853e+02   2.746100e+02   6.693761e+02   0.000000e+00   3.238342e-18   4.065179e-13   1.142205e-08   3.791335e-05   
4.740000e+01   2.299853e+02   2.747295e+02   6.715423e+02   0.000000e+00   2.998835e-18   3.774559e-13   1.066362e-08   3.580788e-05   
4.750000e+01   2.300853e+02   2.748489e+02   6.737102e+02   0.000000e+00   2.777292e-18   3.504993e-13   9.956044e-09   3.381803e-05   
4.760000e+01   2.301853e+02   2.749684e+02   6.758775e+02   0.000000e+00   2.572338e-18   3.254923e-13   9.295835e-09   3.193745e-05   
4.770000e+01   2.302853e+02   2.750878e+02   6.780406e+02   0.000000e+00   2.382701e-18   3.022907e-13   8.679753e-09   3.016009e-05   
4.780000e+01   2.303853e+02   2.752073e+02   6.802011e+02   0.000000e+00   2.207228e-18   2.807632e-13   8.104846e-09   2.848046e-05   
4.790000e+01   2.304853e+02   2.753268e+02   6.823615e+02   0.000000e+00   2.044854e-18   2.607884e-13   7.568368e-09   2.689338e-05   
4.800000e+01   2.305853e+02   2.754462e+02   6.845178e+02   0.000000e+00   1.894577e-18   2.422516e-13   7.067686e-09   2.539368e-05   
4.810000e+01   2.306853e+02   2.755657e+02   6.866722e+02   0.000000e+00   1.755490e-18   2.250488e-13   6.600417e-09   2.397673e-05   
4.820000e+01   2.307853e+02   2.756851e+02   6.888268e+02   0.000000e+00   1.626754e-18   2.090833e-13   6.164329e-09   2.263809e-05   
4.830000e+01   2.308853e+02   2.758046e+02   6.909762e+02   0.000000e+00   1.507576e-18   1.942636e-13   5.757278e-09   2.137333e-05   
4.840000e+01   2.309853e+02   2.759240e+02   6.931269e+02   0.000000e+00   1.397251e-18   1.805081e-13   5.377369e-09   2.017864e-05   
4.850000e+01   2.310853e+02   2.760435e+02   6.952714e+02   0.000000e+00   1.295098e-18   1.677377e-13   5.022719e-09   1.904998e-05   
4.860000e+01   2.311853e+02   2.761629e+02   6.974175e+02   0.000000e+00   1.200518e-18   1.558827e-13   4.691690e-09   1.798396e-05   
4.870000e+01   2.312853e+02   2.762824e+02   6.995607e+02   0.000000e+00   1.112934e-18   1.448757e-13   4.382665e-09   1.697704e-05   
4.880000e+01   2.313853e+02   2.764019e+02   7.017020e+02   0.000000e+00   1.031824e-18   1.346556e-13   4.094176e-09   1.602601e-05   
4.890000e+01   2.314853e+02   2.765213e+02   7.038388e+02   0.000000e+00   9.566992e-19   1.251649e-13   3.824833e-09   1.512776e-05   
4.900000e+01   2.315853e+02   2.766408e+02   7.059782e+02   0.000000e+00   8.871217e-19   1.163521e-13   3.573390e-09   1.427954e-05   
4.910000e+01   2.316853e+02   2.767602e+02   7.081095e+02   0.000000e+00   8.226634e-19   1.081665e-13   3.338596e-09   1.347839e-05   
4.920000e+01   2.317853e+02   2.768797e+02   7.102422e+02   0.000000e+00   7.629537e-19   1.005644e-13   3.119383e-09   1.272190e-05   
4.930000e+01   2.318853e+02   2.769991e+02   7.123758e+02   0.000000e+00   7.076371e-19   9.350347e-14   2.914704e-09   1.200761e-05   
4.940000e+01   2.319853e+02   2.771186e+02   7.145040e+02   0.000000e+00   6.563805e-19   8.694402e-14   2.723564e-09   1.133309e-05   
4.950000e+01   2.320853e+02   2.772380e+02   7.166303e+02   0.000000e+00   6.088851e-19   8.085041e-14   2.545072e-09   1.069620e-05   
4.960000e+01   2.321853e+02   2.773575e+02   7.187558e+02   0.000000e+00   5.648721e-19   7.518924e-14   2.378388e-09   1.009488e-05   
4.970000e+01   2.322853e+02   2.774770e+02   7.208779e+02   0.000000e+00   5.240810e-19   6.992920e-14   2.222715e-09   9.527130e-06   
4.980000e+01   2.323853e+02   2.775964e+02   7.229977e+02   0.000000e+00   4.862737e-19   6.504163e-14   2.077323e-09   8.991109e-06   
4.990000e+01   2.324853e+02   2.777159e+02   7.251182e+02   0.000000e+00   4.512307e-19   6.050006e-14   1.941534e-09   8.485096e-06   
