# Parameters and options used in calculation
# 21   Projectile charge
# 45   Projectile mass
# 99   Target charge
# 252   Target mass
# 1   Shell correction
# 1   Shell-correction factor
# 0.1   Stepsize for the kinetic energy
# 1   Level-density parameter used
# 19   Damping-shell energy used
# 1   af/an ratio
# 0.4   Correction factor for the moment of inertia
# 0   Mass table used
# 1   Pairing correction
# 1   Kramers-Strutinsky factor
# 1   Collective enhancement factor
# 5e+21   Reduced friction used
# 1   Potential curvature in the ground state (MeV)
# 1   Potential curvature at the saddle point (MeV)
# 1   Evaporation model used
# 0   Hill-Wheeler penetration factor used
# 1   Fission-barrier model used
# 20   Minimum excitation energy
# 50   Maximum excitation energy
# 0.1   Stepsize for the spectral discretization
# 0.1   Stepsize for plotting the excitation function
# 0   Minimum angular momentum
# 199   Maximum angular momentum
# 4   Number of emitted neutrons
# 0   Number of emitted protons
# 1   Types of emitted particles at each step
# 0   Gamma-ray emission
# 1   Gamma-ray emission model used
# 0   Fission-time calculation
# 1.1   Time factor
# 1e-06   Cut-off for the transmission coefficient
# 1e-50   Cut-off for the decay width
# 0   Fusion model used
# 0, 0   Barrier-distribution parameters
# 32   Number of abscissas for the G-L integration
# CaPu.dat   Name of the fusion data file
# Koura.dat   Name of the nuclear data file
# MollerFisBar.dat   Name of the fission-barrier data file
# cross-sections.dat   Name of the output file
# Estar	Ecm	Elab	Fusion	0n0p	1n0p	2n0p	3n0p	4n0p   
3.220000e+01   2.079677e+02   2.451048e+02   5.072911e-03   0.000000e+00   6.227399e-13   6.393623e-08   7.222494e-06   1.803352e-09   
3.230000e+01   2.080677e+02   2.452226e+02   5.766397e-03   0.000000e+00   6.367013e-13   6.607704e-08   7.989529e-06   2.769371e-09   
3.240000e+01   2.081677e+02   2.453405e+02   6.553635e-03   0.000000e+00   6.510014e-13   6.828164e-08   8.825694e-06   4.157649e-09   
3.250000e+01   2.082677e+02   2.454584e+02   7.447158e-03   0.000000e+00   6.656483e-13   7.055182e-08   9.735807e-06   6.116642e-09   
3.260000e+01   2.083677e+02   2.455762e+02   8.461170e-03   0.000000e+00   6.806520e-13   7.288962e-08   1.072494e-05   8.836112e-09   
3.270000e+01   2.084677e+02   2.456941e+02   9.611746e-03   0.000000e+00   6.960218e-13   7.529698e-08   1.179841e-05   1.255606e-08   
3.280000e+01   2.085677e+02   2.458119e+02   1.091707e-02   0.000000e+00   7.117665e-13   7.777588e-08   1.296175e-05   1.757720e-08   
3.290000e+01   2.086677e+02   2.459298e+02   1.239771e-02   0.000000e+00   7.278946e-13   8.032827e-08   1.422075e-05   2.427313e-08   
3.300000e+01   2.087677e+02   2.460476e+02   1.407695e-02   0.000000e+00   7.444154e-13   8.295621e-08   1.558148e-05   3.310452e-08   
3.310000e+01   2.088677e+02   2.461655e+02   1.598111e-02   0.000000e+00   7.613378e-13   8.566177e-08   1.705025e-05   4.463547e-08   
3.320000e+01   2.089677e+02   2.462834e+02   1.813997e-02   0.000000e+00   7.786709e-13   8.844704e-08   1.863366e-05   5.955244e-08   
3.330000e+01   2.090677e+02   2.464012e+02   2.058717e-02   0.000000e+00   7.964239e-13   9.131417e-08   2.033860e-05   7.868608e-08   
3.340000e+01   2.091677e+02   2.465191e+02   2.336076e-02   0.000000e+00   8.146061e-13   9.426535e-08   2.217224e-05   1.030362e-07   
3.350000e+01   2.092677e+02   2.466369e+02   2.650375e-02   0.000000e+00   8.332269e-13   9.730280e-08   2.414204e-05   1.338006e-07   
3.360000e+01   2.093677e+02   2.467548e+02   3.006471e-02   0.000000e+00   8.522959e-13   1.004288e-07   2.625579e-05   1.724080e-07   
3.370000e+01   2.094677e+02   2.468726e+02   3.409854e-02   0.000000e+00   8.718226e-13   1.036457e-07   2.852159e-05   2.205555e-07   
3.380000e+01   2.095677e+02   2.469905e+02   3.866722e-02   0.000000e+00   8.918165e-13   1.069557e-07   3.094783e-05   2.802518e-07   
3.390000e+01   2.096677e+02   2.471084e+02   4.384071e-02   0.000000e+00   9.122866e-13   1.103613e-07   3.354326e-05   3.538655e-07   
3.400000e+01   2.097677e+02   2.472262e+02   4.969800e-02   0.000000e+00   9.332423e-13   1.138646e-07   3.631693e-05   4.441814e-07   
3.410000e+01   2.098677e+02   2.473441e+02   5.632823e-02   0.000000e+00   9.546926e-13   1.174682e-07   3.927824e-05   5.544636e-07   
3.420000e+01   2.099677e+02   2.474619e+02   6.383198e-02   0.000000e+00   9.766469e-13   1.211744e-07   4.243695e-05   6.885274e-07   
3.430000e+01   2.100677e+02   2.475798e+02   7.232264e-02   0.000000e+00   9.991137e-13   1.249855e-07   4.580312e-05   8.508200e-07   
3.440000e+01   2.101677e+02   2.476976e+02   8.192808e-02   0.000000e+00   1.022101e-12   1.289040e-07   4.938717e-05   1.046513e-06   
3.450000e+01   2.102677e+02   2.478155e+02   9.279241e-02   0.000000e+00   1.045618e-12   1.329320e-07   5.319986e-05   1.281607e-06   
